Gender;Weight;Body Shape Index;Waist;Hips;Bust/Chest;Height
Male;61;1;108.58;122.42;118.17;188.21
Male;96;1;121.92;110.35;124.24;178.5
Male;56;1;117.77;110.85;80.49;186.05
Male;83;3;85.28;111.53;100.32;192.51
Male;101;3;121.92;66.04;83.97;155.58
Male;44;2;121.92;111.2;120.28;185.5
Male;66;0;82.66;78.1;126.44;195.73
Male;70;4;116.08;96.49;114.22;182.28
Male;74;4;70.75;87.73;105.61;174.5
Male;75;0;116.91;72.7;98.42;192.7
Male;78;1;118.4;71.8;114.99;192.84
Male;45;1;76.3;117.71;127.99;162.05
Male;83;0;93.94;75.56;110.36;178.44
Male;78;1;110.12;67.37;94.69;198.12
Male;73;3;114.68;69.47;116.49;186.96
Male;79;4;76.99;75.54;109.94;190.3
Male;83;4;117.42;118.77;107.39;178.44
Male;75;0;120.89;69.05;79.15;159.57
Male;54;4;78.99;95.54;83.37;154.82
Male;84;3;89.33;121.94;116.01;178.38
Male;57;0;112.05;99.27;102.51;160.39
Male;74;2;121.92;94.61;113.83;170.82
Male;80;1;121.92;108.49;101.13;198.12
Male;58;0;113.52;74.69;85.28;158.59
Male;61;0;102.61;109.69;80.97;184.64
Male;76;1;118.86;73.41;105.48;198.12
Male;80;0;82.47;91.22;125.41;197.23
Male;66;2;113.74;92.73;96.37;191.24
Male;69;4;121.92;83.16;126.4;192.48
Male;61;3;104.63;113.86;99.85;190.06
Male;72;0;80.09;82.51;106.23;191.67
Male;107;4;116.95;108.99;111.44;196.1
Male;74;0;87.04;75.58;120.05;182.84
Male;68;3;106.15;81.32;100.96;190.75
Male;63;2;88.19;96.51;76.62;178.07
Male;70;4;109.57;82.65;108.21;184.88
Male;42;0;121.4;70.07;106.78;161.45
Male;100;1;117.7;90.37;81.02;198.12
Male;91;3;95.6;83.51;118.08;150.66
Male;65;3;117.78;77.38;126.53;161.95
Male;76;1;82.81;102.02;91.9;187.11
Male;83;3;102.24;69.27;90.26;151.4
Male;53;1;108.55;66.04;104.66;155.83
Male;66;4;74.64;67.42;84.04;193.85
Male;77;4;96.22;66.04;112.63;173.03
Male;109;2;114.31;77.29;90.58;186.62
Male;82;2;120.11;76.2;114.0;189.44
Male;46;1;73.54;107.39;113.42;183.81
Male;65;0;98.03;66.04;111.24;178.84
Male;61;1;121.92;116.94;94.26;187.85
Male;64;1;121.92;95.2;114.89;173.78
Male;42;1;83.98;99.83;126.59;195.31
Male;72;1;119.69;101.94;109.64;188.34
Male;85;3;110.09;109.7;122.1;198.12
Male;73;1;113.26;79.89;111.1;188.48
Male;70;4;114.87;66.04;107.58;198.12
Male;65;3;106.37;103.32;128.13;178.48
Male;97;1;98.48;73.78;98.28;189.1
Male;62;0;110.13;71.89;100.14;191.1
Male;76;1;85.09;113.46;108.73;190.53
Male;90;3;108.79;66.04;118.9;197.19
Male;67;0;114.26;113.71;111.03;185.09
Male;45;0;99.75;74.28;119.19;181.11
Male;77;2;114.14;114.08;120.73;156.65
Male;46;0;93.06;110.99;89.99;198.12
Male;80;1;84.87;74.92;115.68;194.85
Male;64;3;77.51;69.33;113.47;182.95
Male;82;2;121.15;92.07;100.21;198.12
Male;53;0;99.66;113.59;109.94;164.87
Male;83;3;105.2;70.64;118.68;193.69
Male;84;1;109.32;68.6;125.84;172.59
Male;63;1;115.9;82.32;125.39;158.02
Male;66;1;113.48;66.04;85.72;185.16
Male;68;3;101.84;78.04;89.16;192.64
Male;84;2;85.97;113.58;109.63;193.25
Male;68;1;80.86;84.35;109.0;160.9
Male;91;3;108.0;102.22;114.63;186.96
Male;72;3;100.05;105.03;99.62;193.81
Male;73;1;85.28;108.82;100.15;177.52
Male;45;1;76.8;92.03;116.74;175.92
Male;56;0;121.92;84.0;122.96;189.09
Male;85;4;116.04;109.39;109.13;194.08
Male;76;3;121.92;67.04;116.88;193.22
Male;73;2;119.91;116.75;108.16;194.36
Male;80;0;70.13;67.76;108.03;166.9
Male;53;4;80.48;106.07;115.07;186.64
Male;90;1;119.04;66.04;87.44;159.72
Male;84;1;75.32;91.98;113.73;192.58
Male;62;3;104.79;80.09;120.71;192.59
Male;42;1;71.58;123.86;125.46;188.48
Male;91;1;75.38;78.21;96.64;192.64
Male;69;0;113.04;107.31;108.34;191.01
Male;96;0;70.22;118.27;104.12;187.2
Male;79;1;110.16;85.37;80.67;184.78
Male;70;1;92.08;94.68;111.82;161.07
Male;57;1;104.62;75.55;110.63;165.34
Male;67;3;102.44;69.21;107.85;174.37
Male;76;1;98.97;106.29;93.48;150.69
Male;50;2;83.46;112.43;102.75;194.0
Male;82;4;121.67;110.72;96.27;193.17
Male;54;0;111.29;105.85;85.12;185.58
Male;94;4;112.84;102.91;104.92;173.57
Male;60;1;119.38;113.85;76.2;191.61
Male;86;3;87.38;113.01;94.41;181.65
Male;80;1;121.58;81.43;100.7;154.2
Male;78;1;104.68;92.39;98.14;190.83
Male;65;1;88.58;109.16;125.94;163.16
Male;73;3;117.92;109.22;81.49;185.55
Male;100;0;121.39;80.4;130.51;185.88
Male;55;2;89.69;94.58;119.96;170.16
Male;60;2;118.45;85.79;105.44;186.14
Male;64;4;121.92;92.93;107.22;198.07
Male;100;0;78.63;66.88;104.87;160.01
Male;60;1;106.33;68.58;100.34;188.83
Male;79;4;106.28;99.2;117.0;193.38
Male;61;1;97.96;69.66;103.16;151.88
Male;74;0;106.21;114.03;125.18;166.41
Male;74;1;95.32;100.7;99.55;154.65
Male;69;4;117.88;113.22;126.59;188.34
Male;103;4;78.64;99.08;124.23;185.45
Male;85;4;78.31;66.61;86.58;160.0
Male;75;4;116.73;89.76;115.5;198.12
Male;90;0;70.89;111.49;125.14;193.21
Male;87;2;117.98;88.94;81.29;160.69
Male;65;2;110.59;83.01;94.41;185.15
Male;74;0;117.64;89.36;83.05;183.59
Male;71;4;114.75;79.01;99.98;166.38
Male;63;3;120.1;73.85;117.08;193.72
Male;81;0;115.78;116.59;124.88;191.19
Male;63;1;102.61;95.83;116.06;192.7
Male;71;1;105.34;110.97;113.15;192.5
Male;68;1;108.58;110.22;105.49;186.74
Male;84;3;103.45;66.04;110.37;187.59
Male;66;2;94.89;66.93;132.08;193.08
Male;63;0;112.27;112.64;108.0;167.16
Male;59;1;120.76;105.35;111.51;152.85
Male;43;1;76.68;109.02;109.28;191.05
Male;64;4;79.71;66.81;123.62;198.12
Male;98;2;74.37;95.75;126.79;191.36
Male;81;4;114.83;83.98;125.64;160.93
Male;92;3;85.82;89.17;105.23;198.12
Male;91;0;118.71;76.6;108.25;182.92
Male;85;1;120.23;68.72;87.05;157.47
Male;65;1;120.41;94.19;120.13;197.4
Male;101;1;121.92;80.42;95.61;198.12
Male;56;1;79.08;115.53;102.36;154.3
Male;88;0;74.19;105.7;84.77;194.04
Male;95;4;66.04;115.04;130.42;197.07
Male;44;0;80.98;114.48;113.1;161.53
Male;93;0;92.02;116.17;106.8;193.56
Male;53;1;92.74;66.04;92.01;198.12
Male;43;1;73.03;91.7;123.74;197.53
Male;72;1;92.02;66.04;113.84;191.04
Male;60;1;96.8;97.27;92.62;192.55
Male;46;3;106.88;73.87;121.87;197.73
Male;64;0;93.17;115.36;113.76;198.12
Male;42;4;82.41;66.04;124.8;187.99
Male;96;0;108.11;115.57;118.45;184.96
Male;76;0;105.72;69.46;84.34;188.99
Male;75;4;100.8;66.04;127.48;182.96
Male;94;1;84.74;114.37;121.82;187.27
Male;88;1;81.31;88.07;110.14;192.11
Male;64;0;100.5;111.48;76.95;198.01
Male;101;2;120.44;66.04;120.12;174.29
Male;70;1;121.92;70.37;101.7;151.94
Male;68;0;100.64;66.04;112.19;193.22
Male;65;1;121.92;111.49;128.45;153.61
Male;82;0;95.2;110.48;112.62;184.07
Male;80;1;109.34;72.15;95.2;183.12
Male;79;1;108.96;93.13;108.22;149.0
Male;60;3;74.38;93.73;125.14;162.16
Male;54;0;111.16;112.05;81.44;174.33
Male;81;4;118.03;115.33;102.05;189.2
Male;74;1;75.17;90.83;101.35;175.89
Male;47;3;105.6;94.18;117.73;160.3
Male;60;2;102.41;104.85;76.2;187.29
Male;81;1;106.63;73.96;82.89;192.62
Male;62;0;74.48;87.77;93.74;198.12
Male;81;0;94.84;66.71;110.55;165.77
Male;62;0;86.85;67.14;101.33;178.34
Male;44;4;74.43;85.51;104.88;194.46
Male;84;3;98.94;95.74;116.72;177.99
Male;75;1;113.76;94.83;99.45;198.12
Male;42;2;83.72;83.77;124.07;194.49
Male;86;1;99.57;93.88;123.57;191.3
Male;86;0;93.95;66.04;106.99;193.8
Male;42;1;118.58;73.42;87.83;186.5
Male;87;1;100.35;78.62;114.46;151.1
Male;72;0;94.95;66.04;91.91;193.97
Male;89;0;114.32;97.47;84.84;198.12
Male;43;4;112.75;96.46;115.3;189.63
Male;71;1;108.68;105.74;128.44;190.3
Male;42;1;84.13;85.9;81.93;165.51
Male;78;2;77.95;66.04;90.14;191.31
Male;92;3;83.63;115.63;103.88;182.34
Male;86;0;102.0;95.92;105.48;161.89
Male;66;2;101.08;81.93;127.22;185.87
Male;87;2;100.67;116.64;83.07;194.84
Male;58;3;106.12;92.55;118.57;198.12
Male;42;0;92.37;109.89;103.57;198.12
Male;78;1;102.39;109.11;83.8;184.97
Male;62;3;119.38;83.56;119.92;187.16
Male;95;1;118.05;103.7;126.9;190.52
Male;42;1;106.9;66.04;94.67;187.68
Male;63;1;114.34;66.04;125.76;166.28
Male;55;1;99.5;101.15;117.61;197.68
Male;98;1;75.17;66.04;83.72;185.03
Male;80;3;118.75;86.94;101.92;192.84
Male;64;3;99.45;111.95;103.62;182.22
Male;82;3;70.31;79.12;100.74;191.94
Male;67;3;88.05;117.05;102.01;185.61
Male;42;1;121.83;97.44;79.56;198.12
Male;78;1;83.32;77.55;85.97;147.32
Male;78;4;112.79;82.86;88.78;198.12
Male;65;1;114.71;104.25;91.7;189.74
Male;60;3;78.42;69.76;111.76;190.55
Male;59;1;119.92;112.71;97.99;197.37
Male;92;1;75.96;101.94;99.68;165.62
Male;72;0;110.81;100.16;97.41;191.1
Male;69;0;85.73;89.43;93.56;187.43
Male;74;2;87.15;110.78;95.77;184.93
Male;98;1;94.86;120.5;96.61;157.99
Male;42;0;99.31;104.08;85.01;157.51
Male;79;1;120.92;113.14;112.48;190.16
Male;96;3;77.01;75.7;97.12;151.67
Male;42;0;90.3;102.58;97.85;173.53
Male;77;1;89.6;99.73;112.88;189.06
Male;69;3;115.98;93.71;102.76;188.67
Male;108;0;121.92;94.86;103.87;193.73
Male;79;0;121.92;94.46;111.4;157.49
Male;72;0;98.83;97.53;97.9;167.17
Male;76;0;83.67;122.28;85.27;160.89
Male;74;0;104.71;74.86;108.3;176.02
Male;84;3;116.31;76.83;119.26;177.88
Male;88;3;82.97;100.77;116.81;173.65
Male;58;2;121.79;85.04;80.42;188.18
Male;65;1;99.95;113.83;106.97;194.09
Male;42;0;96.7;73.29;86.81;147.32
Male;73;4;104.14;102.6;103.06;182.76
Male;67;3;107.23;97.44;93.08;196.58
Male;106;0;121.92;102.05;91.95;186.95
Male;72;0;121.92;89.48;94.71;193.32
Male;42;0;113.45;80.27;122.03;173.81
Male;81;4;110.0;66.04;116.45;195.55
Male;45;3;97.68;99.68;119.17;191.21
Male;84;3;112.58;109.69;110.7;185.26
Male;87;1;84.65;120.46;104.87;191.49
Male;74;1;111.17;79.01;120.7;177.7
Male;83;1;121.92;98.55;114.24;198.12
Male;80;0;101.51;102.5;93.31;198.12
Male;42;1;71.66;109.84;106.74;196.28
Male;68;0;91.58;111.4;119.25;163.62
Male;90;0;93.72;89.15;116.39;175.47
Male;84;0;109.26;112.16;99.95;198.12
Male;78;0;75.96;66.04;125.83;183.25
Male;44;3;118.96;84.9;131.76;184.45
Male;109;2;75.6;74.33;106.91;192.93
Male;71;1;69.65;108.76;91.1;194.27
Male;65;0;107.53;122.29;103.84;186.05
Male;43;1;86.8;113.82;122.2;160.67
Male;86;1;110.71;99.91;105.12;189.33
Male;52;4;84.25;76.91;115.98;184.49
Male;71;3;108.64;75.1;99.61;147.32
Male;64;4;81.79;77.99;101.61;196.65
Male;42;1;105.65;73.61;107.79;172.13
Male;87;4;92.34;99.56;103.66;149.79
Male;59;2;100.38;68.44;116.97;190.93
Male;70;2;97.83;104.91;96.24;192.96
Male;57;0;108.04;96.61;76.2;198.12
Male;66;3;112.32;96.23;91.71;198.12
Male;73;1;119.91;92.7;115.95;156.21
Male;61;1;74.3;78.18;83.75;193.03
Male;84;0;111.27;115.68;124.45;196.29
Male;77;0;88.13;72.81;102.31;198.12
Male;47;0;102.16;66.04;97.2;194.94
Male;42;4;119.91;79.98;120.86;158.24
Male;68;0;110.15;113.5;100.59;188.7
Male;88;1;112.28;77.38;81.05;195.29
Male;51;1;75.14;111.55;81.0;190.31
Male;82;2;117.66;106.9;105.66;196.36
Male;60;3;70.97;111.33;112.53;190.89
Male;78;0;113.02;113.0;103.45;167.05
Male;66;2;95.81;66.04;121.21;194.15
Male;79;4;80.38;91.56;109.18;187.23
Male;74;0;117.31;101.67;110.97;153.75
Male;101;0;114.04;116.35;120.27;192.08
Male;51;0;117.43;112.41;87.3;172.7
Male;85;3;110.66;97.47;94.11;191.2
Male;75;1;120.18;99.0;110.69;163.14
Male;66;0;80.43;69.03;118.6;190.41
Male;42;0;77.42;109.98;124.51;185.87
Male;67;1;111.34;103.61;112.95;170.43
Male;42;4;76.07;90.65;108.45;185.89
Male;54;1;77.84;124.0;92.79;197.53
Male;68;2;72.93;77.41;83.96;198.12
Male;117;3;112.82;66.04;131.91;190.94
Male;81;1;117.8;66.04;93.32;165.24
Male;85;3;121.92;99.23;111.14;171.63
Male;66;2;79.05;95.59;104.09;193.95
Male;50;3;83.66;87.21;109.87;198.12
Male;58;0;99.38;95.22;112.81;195.18
Male;85;0;116.59;80.7;113.17;188.46
Male;65;0;121.92;119.87;117.45;194.33
Male;78;2;100.13;85.42;104.89;165.46
Male;55;1;80.95;108.98;105.52;193.1
Male;69;3;97.97;121.85;76.2;147.65
Male;71;1;121.92;110.27;102.48;157.0
Male;75;1;120.55;74.43;100.62;178.91
Male;64;1;107.52;101.48;132.08;181.57
Male;84;1;119.68;103.99;101.93;184.34
Male;61;0;111.58;109.72;129.78;192.85
Male;79;1;107.29;66.04;108.45;173.64
Male;86;0;103.16;122.01;103.99;196.04
Male;71;1;106.18;116.24;109.16;173.68
Male;67;1;100.56;80.99;91.08;193.97
Male;94;1;87.97;114.22;114.73;155.84
Male;72;4;91.23;75.29;98.16;193.04
Male;75;0;100.61;97.8;98.36;198.12
Male;71;0;79.96;89.01;107.53;168.31
Male;73;1;121.92;115.64;118.59;189.01
Male;53;1;100.18;110.48;127.8;171.16
Male;89;1;115.35;119.99;80.26;189.35
Male;67;4;104.72;86.34;98.37;187.56
Male;60;1;117.65;66.04;114.41;188.49
Male;87;3;78.62;75.27;108.64;189.64
Male;45;3;102.61;99.48;104.66;195.63
Male;87;1;74.62;66.04;96.27;198.12
Male;42;0;107.46;66.04;116.17;194.64
Male;91;4;81.85;93.86;76.85;196.58
Male;84;0;120.95;101.24;111.67;172.04
Male;73;0;121.85;66.04;106.8;186.51
Male;54;4;109.42;113.82;114.62;181.43
Male;52;1;114.63;73.5;112.12;153.17
Male;76;1;91.01;102.97;81.17;193.22
Male;79;2;111.15;105.9;112.44;193.69
Male;66;0;114.67;107.71;128.68;164.78
Male;81;4;79.27;93.0;112.04;175.44
Male;55;1;89.13;79.81;115.43;193.79
Male;60;0;118.22;117.89;112.03;185.64
Male;80;0;86.43;76.53;95.21;186.1
Male;102;0;86.91;93.33;121.64;177.99
Male;76;2;88.94;104.5;80.05;191.75
Male;46;2;92.86;88.61;110.56;185.19
Male;70;0;104.46;120.25;113.97;190.72
Male;68;0;78.95;79.07;94.38;174.04
Male;90;0;111.61;66.04;127.81;175.67
Male;81;4;74.58;108.06;110.45;195.35
Male;60;1;98.14;91.2;104.42;156.84
Male;89;2;100.9;68.6;120.47;191.06
Male;49;3;116.6;74.25;105.33;193.45
Male;70;1;111.95;66.04;127.13;169.29
Male;70;4;99.78;81.31;121.81;160.12
Male;82;2;119.38;66.04;82.62;179.98
Male;42;1;105.09;66.04;121.42;188.08
Male;59;4;121.92;66.04;97.22;168.65
Male;79;0;94.74;68.13;86.66;198.12
Male;65;1;110.43;112.52;92.4;165.02
Male;96;0;113.0;85.54;130.9;173.59
Male;45;3;108.41;79.97;96.98;198.12
Male;73;3;121.92;95.78;81.64;197.63
Male;88;1;78.35;72.68;97.49;198.12
Male;59;0;102.18;100.09;90.4;183.05
Male;65;0;111.42;88.18;99.6;183.69
Male;90;2;121.92;98.25;102.25;198.12
Male;89;1;95.01;66.04;131.14;195.58
Male;64;4;121.92;81.74;96.51;187.59
Male;80;1;121.92;70.12;107.48;195.89
Male;58;2;77.41;112.6;126.37;194.69
Male;49;4;121.92;118.27;89.77;184.38
Male;70;1;102.26;66.04;118.53;176.81
Male;42;1;102.28;69.51;105.43;166.68
Male;55;2;95.69;108.52;131.86;157.54
Male;84;4;113.16;93.79;92.07;178.53
Male;87;0;91.69;110.59;104.9;186.02
Male;43;4;104.03;66.04;112.36;198.12
Male;65;4;78.25;78.92;125.77;167.39
Male;71;4;100.65;110.63;117.81;198.12
Male;103;1;121.92;113.54;113.48;178.53
Male;58;3;119.12;74.62;93.04;194.44
Male;48;1;105.84;70.87;100.58;168.29
Male;56;0;98.64;84.93;127.05;197.69
Male;103;3;121.92;100.73;95.69;193.28
Male;48;4;121.92;75.06;130.07;194.03
Male;69;0;78.67;80.11;119.48;147.32
Male;77;0;90.26;106.16;123.28;186.2
Male;81;0;92.78;66.04;132.08;191.94
Male;64;0;115.86;73.33;88.39;155.33
Male;54;2;89.42;68.36;128.73;174.23
Male;100;1;104.24;108.96;130.47;189.31
Male;85;3;94.44;79.34;126.77;195.36
Male;90;2;109.63;119.46;106.75;189.55
Male;48;3;110.44;92.14;114.12;187.88
Male;67;4;98.71;120.09;87.81;183.2
Male;89;0;103.55;73.58;110.0;195.01
Male;79;4;81.9;105.7;108.42;153.22
Male;80;0;112.17;70.68;106.53;184.71
Male;78;0;110.28;111.83;124.45;195.17
Male;93;0;83.84;68.88;112.48;190.75
Male;99;4;111.42;91.71;123.75;183.24
Male;57;3;101.12;96.45;107.6;175.52
Male;74;1;79.52;87.29;102.81;158.21
Male;79;0;95.8;119.28;109.02;198.12
Male;78;0;86.56;91.61;103.34;190.62
Male;75;4;94.03;78.98;111.84;187.75
Male;60;1;92.92;78.74;110.16;174.26
Male;74;2;103.72;70.09;95.41;193.78
Male;79;1;113.66;71.03;102.49;151.11
Male;58;1;118.29;113.68;124.93;153.32
Male;80;2;88.4;78.84;114.89;188.81
Male;49;2;106.58;91.91;90.41;165.93
Male;80;3;66.58;112.1;120.33;193.0
Male;44;1;119.37;68.5;93.92;198.12
Male;60;2;85.97;125.66;94.7;198.12
Male;57;2;115.07;71.7;109.1;188.15
Male;67;4;102.8;118.26;102.5;187.02
Male;52;1;106.84;109.57;115.99;180.28
Male;51;4;118.76;77.7;106.68;165.25
Male;81;1;77.87;106.07;99.54;155.48
Male;74;4;96.43;116.16;85.47;147.32
Male;92;2;121.92;105.65;125.96;186.83
Male;64;0;109.41;68.34;91.69;158.29
Male;49;4;91.54;103.43;80.22;155.73
Male;84;1;103.0;105.01;124.7;182.75
Male;56;4;82.84;66.04;132.08;192.56
Male;94;1;98.18;66.04;103.78;194.78
Male;72;0;115.1;105.49;106.69;163.26
Male;63;1;75.77;73.41;109.84;189.25
Male;72;1;107.2;102.4;114.16;179.54
Male;96;3;94.03;118.61;110.36;185.84
Male;43;0;80.89;98.3;100.84;183.22
Male;90;4;121.92;96.53;125.87;170.7
Male;77;0;106.49;66.04;123.04;188.11
Male;75;1;120.29;80.86;80.3;198.12
Male;60;2;120.02;66.04;113.02;183.35
Male;62;2;88.63;105.14;117.59;177.96
Male;93;0;115.96;114.04;100.32;197.05
Male;64;1;77.52;94.96;113.45;188.77
Male;42;4;113.85;111.66;131.24;158.98
Male;88;1;104.53;99.63;91.4;181.7
Male;55;0;112.14;89.13;103.76;190.73
Male;70;4;116.45;97.06;108.47;187.74
Male;80;1;117.43;66.04;124.91;187.29
Male;86;4;97.46;101.11;128.67;190.76
Male;49;1;90.88;90.73;118.54;149.73
Male;59;3;88.62;68.27;101.88;180.73
Male;53;1;97.9;98.17;98.94;190.43
Male;93;3;93.79;96.25;111.75;174.72
Male;58;3;88.05;100.35;128.78;198.12
Male;85;1;80.94;71.69;87.89;192.61
Male;97;0;100.1;74.65;116.14;187.96
Male;104;0;80.34;69.15;125.96;193.51
Male;75;3;114.96;114.91;126.61;156.5
Male;53;0;117.09;76.09;91.17;195.96
Male;55;4;94.46;96.01;116.49;198.02
Male;60;3;107.43;94.29;97.41;157.28
Male;52;0;104.28;85.82;121.33;196.43
Male;114;4;71.99;97.45;126.08;186.62
Male;79;1;82.09;106.35;116.02;196.62
Male;77;0;118.18;66.04;112.36;198.12
Male;78;1;110.34;67.09;122.46;163.49
Male;77;2;108.68;69.79;116.38;154.99
Male;78;4;119.37;82.86;122.49;198.12
Male;99;4;79.27;95.49;121.59;188.55
Male;52;2;80.02;120.92;103.27;198.12
Male;73;4;99.4;102.98;98.75;193.57
Male;92;2;114.35;89.68;114.64;156.09
Male;65;0;121.61;118.65;110.94;187.36
Male;66;3;99.64;113.05;101.04;173.46
Male;79;0;102.23;95.74;107.35;198.12
Male;93;1;95.95;96.39;106.65;190.05
Male;64;2;107.58;108.47;94.58;160.42
Male;51;4;91.82;70.22;107.41;157.97
Male;90;1;86.83;67.51;85.0;184.45
Male;88;0;121.92;97.71;121.03;192.87
Male;76;1;109.87;104.53;113.57;179.5
Male;73;4;88.07;111.87;82.17;189.27
Male;66;0;91.29;66.04;106.48;153.35
Male;70;4;73.76;98.1;123.89;174.4
Male;82;4;101.57;110.87;111.56;169.81
Male;84;1;78.94;91.42;78.66;198.12
Male;57;4;117.62;114.29;101.85;198.12
Male;60;3;114.7;93.23;105.16;169.47
Male;62;1;87.23;105.28;118.59;197.01
Male;77;4;103.63;76.68;110.45;157.57
Male;55;1;93.23;70.56;87.59;192.25
Male;72;0;111.42;81.61;122.16;176.0
Male;67;1;114.02;94.89;76.2;191.39
Male;94;1;77.52;77.2;106.62;198.12
Male;69;0;119.19;105.77;114.25;194.33
Male;60;1;91.33;93.48;128.64;195.19
Male;71;3;102.3;120.84;108.55;192.9
Male;63;4;115.71;118.07;104.38;192.86
Male;62;4;98.69;73.52;110.74;191.26
Male;42;1;100.33;101.65;100.53;155.36
Male;58;0;116.05;108.17;115.41;154.36
Male;77;4;85.95;108.79;90.04;191.83
Male;67;0;78.03;90.8;103.25;194.25
Male;59;1;109.72;84.81;104.85;189.72
Male;70;4;81.88;94.86;109.94;185.71
Male;60;3;102.97;117.24;77.84;189.4
Male;102;4;110.96;97.08;95.46;191.05
Male;50;1;90.89;66.04;86.62;189.37
Male;71;0;88.64;72.96;93.75;147.53
Male;42;3;78.32;104.64;78.28;193.65
Male;85;3;118.21;66.04;118.56;196.76
Male;43;0;113.59;71.83;116.39;191.1
Male;68;4;87.56;101.92;130.13;188.04
Male;58;3;121.92;108.17;81.99;152.55
Male;83;1;109.6;85.63;117.85;190.93
Male;100;0;121.92;72.99;104.92;147.32
Male;84;4;102.42;91.44;102.99;178.54
Male;62;1;116.06;89.17;98.46;198.12
Male;78;0;87.61;78.31;116.2;187.22
Male;94;0;112.31;108.73;102.09;198.12
Male;68;0;114.02;78.1;122.27;185.87
Male;74;1;107.55;77.71;110.31;195.11
Male;60;0;121.92;98.09;103.21;157.77
Male;50;2;103.58;93.6;94.74;179.46
Male;71;0;113.55;103.56;106.61;198.12
Male;54;0;80.79;105.05;76.2;186.45
Male;81;1;92.68;89.27;108.12;172.75
Male;70;1;74.12;108.42;96.22;198.12
Male;65;1;109.32;66.04;116.02;197.98
Male;67;4;86.72;112.4;94.85;198.12
Male;71;1;104.73;99.47;99.56;192.1
Male;45;1;115.91;116.35;96.48;184.0
Male;55;1;84.38;78.09;114.46;166.5
Male;73;1;118.38;114.7;114.68;198.12
Male;73;4;118.3;120.24;112.03;161.26
Male;66;3;93.43;109.2;115.62;194.82
Male;93;3;107.82;109.35;82.01;192.04
Male;67;2;80.28;77.72;115.61;192.64
Male;93;4;96.71;86.42;117.96;189.14
Male;85;4;115.34;90.95;110.34;195.88
Male;77;0;110.65;83.81;127.75;198.12
Male;85;0;121.32;103.46;126.02;190.64
Male;74;3;79.26;103.3;110.7;194.89
Male;83;0;84.86;68.24;104.19;171.02
Male;107;1;98.26;80.58;100.86;152.34
Male;70;1;84.12;66.04;129.0;176.4
Male;42;1;81.56;100.6;100.78;185.69
Male;52;1;101.56;85.37;127.83;192.87
Male;42;1;72.28;66.04;100.84;197.83
Male;42;2;96.28;80.2;128.08;191.97
Male;66;1;108.42;89.84;113.25;170.52
Male;67;0;102.44;92.16;114.56;153.21
Male;81;0;115.92;98.06;93.88;159.86
Male;72;3;121.92;79.94;110.12;171.06
Male;76;1;72.76;70.97;94.17;195.5
Male;65;2;93.1;87.99;114.27;185.47
Male;68;2;109.39;113.52;93.99;198.12
Male;59;2;100.63;66.04;103.38;186.34
Male;42;1;117.31;72.44;108.08;189.29
Male;52;4;94.87;118.46;125.96;156.41
Male;93;1;83.69;97.96;107.68;162.31
Male;68;0;110.13;67.82;120.65;184.26
Male;76;3;86.24;105.63;111.32;189.91
Male;84;0;109.53;112.06;118.86;161.68
Male;84;0;95.31;75.25;129.43;188.07
Male;75;4;80.73;66.04;127.04;195.47
Male;66;2;106.23;91.2;123.92;184.33
Male;58;0;110.87;70.4;87.21;190.66
Male;65;2;101.42;122.34;110.27;195.33
Male;71;4;108.44;120.72;82.15;193.02
Male;68;0;85.11;84.96;102.44;195.24
Male;101;1;105.0;84.96;114.43;170.47
Male;79;4;114.47;115.09;96.52;167.51
Male;101;4;93.68;103.72;120.46;188.29
Male;61;4;107.64;73.73;108.07;188.82
Male;70;3;100.7;86.93;76.2;181.62
Male;55;3;109.27;67.01;131.7;187.4
Male;82;2;110.65;95.05;120.16;186.91
Male;81;2;118.37;79.63;131.93;152.14
Male;90;1;84.8;76.04;112.16;185.37
Male;62;1;101.37;104.69;100.98;195.41
Male;89;1;113.27;105.47;100.05;192.1
Male;53;2;117.06;115.86;99.56;183.81
Male;78;1;121.92;102.32;123.57;198.12
Male;72;1;114.76;110.72;104.03;186.98
Male;66;2;95.17;115.14;113.9;196.18
Male;57;0;83.53;72.72;123.19;184.62
Male;71;0;119.83;95.53;96.46;187.58
Male;66;0;85.17;113.03;100.63;170.91
Male;97;2;121.92;110.16;104.89;193.79
Male;52;0;94.32;111.92;98.35;182.39
Male;68;2;107.21;110.94;113.21;167.91
Male;69;2;111.38;95.46;83.53;196.18
Male;62;4;101.9;92.74;88.53;181.09
Male;93;2;100.25;80.28;103.93;184.76
Male;57;1;87.67;66.04;110.34;195.97
Male;81;0;114.83;109.41;116.13;190.07
Male;92;0;121.38;104.29;87.73;157.43
Male;48;1;112.48;120.8;106.0;198.12
Male;56;0;121.92;75.31;104.47;155.65
Male;86;3;121.92;69.95;107.94;171.63
Male;79;0;121.92;68.79;104.59;198.12
Male;82;1;74.56;87.88;118.18;154.9
Male;72;0;98.98;109.0;113.04;168.83
Male;83;0;101.26;81.5;77.79;181.79
Male;47;1;105.97;104.56;104.29;198.12
Male;71;2;121.92;120.53;76.99;188.55
Male;73;4;93.67;107.39;109.97;190.74
Male;90;2;102.62;97.03;120.52;181.46
Male;57;4;73.93;83.97;128.5;186.08
Male;74;1;121.92;87.15;122.33;193.93
Male;44;1;80.83;82.86;132.08;178.19
Male;68;0;112.38;106.67;84.29;159.12
